Source,ID,Timestamp,Name,Latitude,Longitude,AQI,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed
gov,31388851800421997746903202346,12/08/2025 23:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,19,18.20905874023438,18.58260939941406,8.89325,0.7295,9.23984375,2.09932,28.01,83.0,1009.0,2.06
gov,29195707587706641566224751462,12/08/2025 23:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,65,65.45446035156252,,4.7259965,,,3.67272,26.68,91.0,1008.0,1.12
gov,28505268571336961948594948504,12/08/2025 23:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,46,45.77279404296876,30.604599267578124,6.047835,4.5205,26.4525,0.512,26.48,91.0,1007.0,3.14
gov,31387251434693138681789561386,12/08/2025 23:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,52,52.35833969726562,51.359793066406255,46.2902625,,14.88353125,6.79232,27.21,85.0,1007.0,1.63
gov,31388883344354363840031242796,12/08/2025 23:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,52,52.17537338867188,,16.7610335,,9.1609375,2.19932,27.17,87.0,1007.0,1.37
gov,31388839920718814259329251882,12/08/2025 23:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,39,25.318929199218744,39.16530247705475,7.32835,5.15,,2.41332,27.03,89.0,1009.0,3.09
gov,29213751141295132066317063859,12/08/2025 23:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,20,16.702290625000003,19.60109721679688,5.052241,,,2.4228400000000003,,,,
gov,31390903576425084107499649578,13/08/2025 00:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,20,9.040076904296876,20.242424609375,4.4270165,18.96335,3.7044375,0.499,30.0,87.0,1007.0,2.11
gov,28560877461938780203765592307,13/08/2025 00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,83,83.00804965820313,55.59468551025391,2.371104,11.1621,16.56303125,9.485,29.96,87.0,1007.0,2.0
gov,31390908889087377344742439468,13/08/2025 00:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,45,45.3760109375,43.95436896972656,8.3214,17.0296,5.446093749999999,2.0170000000000003,30.01,86.0,1007.0,2.37
gov,31390916083317566102523755051,13/08/2025 00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,40,40.486731054687496,,,,,,27.82,79.0,1008.0,2.57
gov,31390912357075263208060500522,13/08/2025 00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,34,32.817012109375,26.664376905393585,32.15145,,,33.605000000000004,27.82,79.0,1008.0,2.57
gov,31388851800421997746903202346,13/08/2025 00:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,17,16.184498681640623,16.901904663085936,7.926854,0.80445,9.040875,2.06268,27.01,83.0,1009.0,2.57
gov,29195707587706641566224751462,13/08/2025 00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,61,65.45446035156252,,4.192779,,,4.29044,26.42,92.0,1007.0,0.94
gov,28505268571336961948594948504,13/08/2025 00:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,44,43.61959267578125,29.346327685546875,6.002932,2.41045,24.76646875,0.512,26.44,91.0,1007.0,2.95
gov,31387251434693138681789561386,13/08/2025 00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,50,44.225966552734384,49.855727832031256,33.656421,,43.78096875,7.23668,27.02,86.0,1007.0,1.45
gov,31388883344354363840031242796,13/08/2025 00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,47,47.284859130859374,,15.802129,,9.11590625,2.236,27.05,88.0,1007.0,1.51
gov,31390932574706768021562473002,13/08/2025 00:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,39,38.85702070312501,29.89773984375,6.6282125,,3.516875,0.7200000000000001,25.24,86.0,1009.0,3.19
gov,31388839920718814259329251882,13/08/2025 00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,36,22.660425537109376,36.14915954640183,15.046500000000002,2.42355,,2.264,27.03,89.0,1009.0,2.57
gov,29213751141295132066317063859,13/08/2025 00:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,17,17.497064746093752,17.489393505859372,4.7169875,,,2.4228400000000003,,,,
gov,31390903576425084107499649578,13/08/2025 01:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,32,28.49767045898438,32.239086743164066,3.9836085,17.1221,4.1106875,0.6160000000000001,29.0,87.0,1006.0,2.56
gov,28560877461938780203765592307,13/08/2025 01:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,74,74.09107333984375,50.78216483154297,2.1898125,7.31585,18.5125,9.27468,28.96,88.0,1006.0,2.48
gov,31390908889087377344742439468,13/08/2025 01:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,42,42.15802622070313,41.59136618652344,8.3607415,14.7421,6.44465625,2.1590000000000003,29.01,87.0,1006.0,2.66
gov,31390916083317566102523755051,13/08/2025 01:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,43,43.10221748046876,,,,,,27.26,80.0,1009.0,2.57
gov,31390912357075263208060500522,13/08/2025 01:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,36,35.77171928710936,28.40923557338174,30.5663,,,33.578320000000005,27.26,80.0,1009.0,2.57
gov,31388851800421997746903202346,13/08/2025 01:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,22,22.152919140625,15.526483764648436,7.2674,0.81055,7.491656249999999,2.095,27.01,89.0,1008.0,2.06
gov,29195707587706641566224751462,13/08/2025 01:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,61,30.930799023437505,,4.3667545,,,4.7046,26.28,93.0,1007.0,1.05
gov,28505268571336961948594948504,13/08/2025 01:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,44,43.53299360351562,29.346718676757813,5.983904,2.93665,23.372125,0.512,26.18,92.0,1006.0,2.94
gov,31387251434693138681789561386,13/08/2025 01:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,49,45.13343901367186,49.35777885742186,36.2594415,,11.40284375,8.21832,26.86,87.0,1007.0,1.81
gov,31388883344354363840031242796,13/08/2025 01:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,40,39.70492607421875,,15.1762415,,10.52109375,2.184,26.83,89.0,1006.0,0.99
gov,31390932574706768021562473002,13/08/2025 01:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,35,35.1061818359375,26.752778710937505,6.5771375,,2.28828125,0.6864,25.0,88.0,1009.0,2.61
gov,31388839920718814259329251882,13/08/2025 01:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,33,21.513276318359377,33.32355168668224,4.3296,2.1925,,2.22368,27.03,89.0,1009.0,2.57
gov,29213751141295132066317063859,13/08/2025 01:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,21,21.136038671875006,18.60137827148437,4.8372165,,,2.831,,,,
gov,31390903576425084107499649578,13/08/2025 02:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,54,53.54321450195312,41.54292145996093,3.6263335,17.22625,8.1824375,0.528,29.0,90.0,1006.0,2.18
gov,28560877461938780203765592307,13/08/2025 02:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,76,75.66115112304688,48.90988010253906,2.1039375,6.3371,19.46425,9.284,28.96,90.0,1006.0,2.13
gov,31390908889087377344742439468,13/08/2025 02:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,48,48.17816718750001,45.45946176757814,6.397271,14.68835,3.0406250000000004,2.19068,29.01,89.0,1006.0,2.35
gov,31390916083317566102523755051,13/08/2025 02:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,45,44.54994174804688,,,,,,26.71,80.0,1009.0,2.57
gov,31390912357075263208060500522,13/08/2025 02:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,41,41.272171875,30.622303789581306,29.106608500000004,,,33.559,26.71,80.0,1009.0,2.57
gov,31388851800421997746903202346,13/08/2025 02:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,30,30.21943217773437,17.426290380859378,7.2689125,0.81645,7.678906250000001,1.971,27.01,89.0,1007.0,1.03
gov,29195707587706641566224751462,13/08/2025 02:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,70,70.03667651367186,,5.232639000000001,,,4.88748,26.2,95.0,1006.0,0.91
gov,28505268571336961948594948504,13/08/2025 02:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,46,46.13843256835938,31.163275854492188,5.9676,6.0841,20.86390625,0.512,26.36,93.0,1006.0,2.49
gov,31387251434693138681789561386,13/08/2025 02:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,53,52.88955336914061,50.72016854248047,25.867159,,19.01425,8.83032,26.57,91.0,1006.0,1.15
gov,31388883344354363840031242796,13/08/2025 02:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,35,35.04233588867187,,15.5974085,,8.172125,2.158,26.86,91.0,1006.0,0.88
gov,31390932574706768021562473002,13/08/2025 02:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,32,32.032864453125,23.071381640624995,6.978679,,3.83334375,0.59068,25.16,87.0,1009.0,2.33
gov,29213751141295132066317063859,13/08/2025 02:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,26,25.596400878906245,20.74680634765625,5.231133499999999,,,4.353000000000001,,,,
gov,31390903576425084107499649578,13/08/2025 03:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,63,63.2267865234375,40.69502275390624,3.469304,16.165,4.0203125,0.518,28.0,91.0,1005.0,2.02
gov,28560877461938780203765592307,13/08/2025 03:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,76,75.95532958984376,49.09859096679687,2.0800835,6.58,18.46978125,9.24032,27.96,91.0,1005.0,1.97
gov,31390908889087377344742439468,13/08/2025 03:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,50,50.279008544921865,44.85354204101563,5.8336585,12.2671,3.7275625,2.1796800000000003,28.01,90.0,1005.0,2.01
gov,31390916083317566102523755051,13/08/2025 03:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,41,40.782682080078125,,,,,,26.71,81.0,1008.0,2.06
gov,31390912357075263208060500522,13/08/2025 03:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,37,36.86081713867187,30.71067198339404,30.5137335,,,33.62032,26.71,81.0,1008.0,2.06
gov,31388851800421997746903202346,13/08/2025 03:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,41,40.7022044921875,23.65418979492188,7.969496,0.77185,10.7356875,1.954,26.01,89.0,1007.0,1.54
gov,29195707587706641566224751462,13/08/2025 03:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,91,91.40966904296874,,4.4962005,,,4.4208,25.95,96.0,1006.0,0.74
gov,28505268571336961948594948504,13/08/2025 03:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,45,44.602202783203126,30.154915795898443,5.9513915,5.37415,24.30990625,0.512,26.1,94.0,1006.0,1.87
gov,31387251434693138681789561386,13/08/2025 03:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,62,61.93178715820312,51.670320385742194,32.4414165,,38.88659375,9.776000000000002,26.32,92.0,1006.0,1.4
gov,31388883344354363840031242796,13/08/2025 03:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,40,39.68679213867187,,15.9128,,7.76484375,2.15268,26.6,92.0,1005.0,1.18
gov,31390932574706768021562473002,13/08/2025 03:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,30,29.535318359375,23.43072084960937,7.103404,,2.51028125,0.6925600000000001,24.55,90.0,1008.0,1.61
gov,31388839920718814259329251882,13/08/2025 03:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,61,18.50513049184538,27.087372701505743,60.781475,3.1775,,2.35468,26.03,94.0,1008.0,1.54
gov,29213751141295132066317063859,13/08/2025 03:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,27,26.52079882812501,20.256490234375,5.3153915,,,3.0822800000000004,,,,
gov,31390903576425084107499649578,13/08/2025 04:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,50,49.9189662109375,33.86449777832031,3.1198125,16.06085,4.3828125,0.4584,28.0,91.0,1006.0,2.17
gov,28560877461938780203765592307,13/08/2025 04:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,68,67.87404072265626,45.44634099121094,2.943604,6.9875,18.29921875,9.09968,27.96,92.0,1006.0,2.16
gov,31390908889087377344742439468,13/08/2025 04:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,57,57.10765732421875,47.65937651367188,7.3177585,15.2629,3.4929062500000003,2.279,28.01,90.0,1005.0,1.92
gov,31390916083317566102523755051,13/08/2025 04:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,38,37.5259931640625,,,,,,26.71,81.0,1008.0,1.54
gov,31390912357075263208060500522,13/08/2025 04:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,34,29.48649638671875,29.63263915941157,29.8545585,,,33.58532,26.71,81.0,1008.0,1.54
gov,31388851800421997746903202346,13/08/2025 04:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,52,51.87603022460938,27.762309521484376,7.728179,0.7025,8.49609375,1.94468,26.01,89.0,1007.0,1.54
gov,29195707587706641566224751462,13/08/2025 04:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,85,85.12831948242187,,4.4340785,,,4.07536,25.77,97.0,1006.0,0.88
gov,28505268571336961948594948504,13/08/2025 04:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,40,39.61013589335569,26.483018212890627,5.936858999999999,4.94775,24.857375,0.512,25.93,95.0,1006.0,1.61
gov,31387251434693138681789561386,13/08/2025 04:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,74,73.7738938964844,52.30225284423828,36.795579,,38.88659375,9.39232,26.13,93.0,1006.0,1.59
gov,31388883344354363840031242796,13/08/2025 04:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,44,44.38294013671874,,16.7505585,,8.31171875,1.87532,26.53,92.0,1005.0,0.5
gov,31390932574706768021562473002,13/08/2025 04:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,30,30.11243232421875,23.000539257812505,7.880221000000001,,5.1839375,0.6320000000000001,24.5,90.0,1008.0,1.7
gov,29213751141295132066317063859,13/08/2025 04:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,26,26.430678955078125,19.743579589843748,4.874779,,,3.0822800000000004,,,,
gov,31390903576425084107499649578,13/08/2025 05:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,36,36.063618066406256,28.80033879394531,3.2260875,16.61875,7.6619375,0.412,28.0,92.0,1006.0,1.72
gov,28560877461938780203765592307,13/08/2025 05:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,65,64.93646347656251,41.84309062500001,3.687854,7.43375,26.39825,9.24868,27.96,92.0,1006.0,1.75
gov,31390908889087377344742439468,13/08/2025 05:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,58,58.291220605468745,51.01474855957031,7.919746,24.8175,1.740625,2.20368,28.01,91.0,1006.0,1.4
gov,31390916083317566102523755051,13/08/2025 05:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,36,36.062435693359376,,,,,,26.71,80.0,1008.0,1.03
gov,31390912357075263208060500522,13/08/2025 05:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,34,24.54747119140625,28.02013138424018,30.1265125,,,33.59268,26.71,80.0,1008.0,1.03
gov,31388851800421997746903202346,13/08/2025 05:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,49,48.8518796875,27.665618261718752,7.349045999999999,0.815,7.4455625,1.90232,26.01,89.0,1007.0,2.57
gov,29195707587706641566224751462,13/08/2025 05:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,59,59.19873676757812,,5.710626,,,3.85824,25.66,98.0,1006.0,0.78
gov,28505268571336961948594948504,13/08/2025 05:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,37,36.87082589812242,24.779247638949048,5.9275915,12.5254,33.010156249999994,0.512,25.78,95.0,1006.0,1.53
gov,31387251434693138681789561386,13/08/2025 05:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,74,74.35740712890626,52.66833732910156,39.587368000000005,,12.8868125,8.14832,26.04,93.0,1006.0,1.48
gov,31388883344354363840031242796,13/08/2025 05:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,47,46.67717265565058,,16.6723625,,9.49296875,1.9423200000000005,26.33,93.0,1006.0,0.59
gov,31390932574706768021562473002,13/08/2025 05:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,29,28.80488027343749,22.92779638671876,8.65015,,9.4370625,0.78268,24.13,90.0,1008.0,1.11
gov,31388839920718814259329251882,13/08/2025 04:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,28,17.57197944747562,28.10009771174657,60.781475,8.60335,,2.415,26.03,94.0,1008.0,1.03
gov,29213751141295132066317063859,13/08/2025 05:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,27,26.50916816406249,20.111836572265627,4.948171,,,3.2413200000000004,,,,
gov,31390903576425084107499649578,13/08/2025 06:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,36,35.95444208984375,33.056725097656255,4.3340335,17.1925,3.0625,0.524,28.0,92.0,1006.0,1.27
gov,28560877461938780203765592307,13/08/2025 06:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,64,64.45447177734376,41.17518676757812,8.4873125,7.8268,31.55390625,9.755,27.96,92.0,1006.0,1.32
gov,31390908889087377344742439468,13/08/2025 06:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,54,54.33005385742189,52.32991481933594,8.7498085,28.5829,4.059093750000001,2.19,28.01,91.0,1006.0,0.96
gov,31390916083317566102523755051,13/08/2025 06:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,33,33.07830610351563,,,,,,26.71,80.0,1008.0,1.03
gov,31390912357075263208060500522,13/08/2025 06:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,34,23.80927514648437,27.86045656078927,31.3011,,,33.947,26.71,80.0,1008.0,1.03
gov,31388851800421997746903202346,13/08/2025 06:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,45,45.112287939453125,29.738348291015622,8.5894585,0.924,7.4109375,2.079,26.01,89.0,1007.0,2.06
gov,29195707587706641566224751462,13/08/2025 06:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,53,41.64540087890625,,5.612477,,,3.70844,25.89,97.0,1007.0,0.58
gov,28505268571336961948594948504,13/08/2025 06:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,37,37.1829936808912,25.05485229487884,5.9479,4.381,34.9709375,0.78668,26.07,95.0,1006.0,0.98
gov,31387251434693138681789561386,13/08/2025 06:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,63,63.23455747070312,51.83038498025127,42.3791955,,19.2231875,7.980679999999999,26.34,92.0,1006.0,1.56
gov,31388883344354363840031242796,13/08/2025 06:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,47,46.84324771032731,,16.872575,,6.4921875,2.029,26.73,92.0,1006.0,0.51
gov,31390932574706768021562473002,13/08/2025 06:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,29,28.906414455744912,24.863865794455062,9.920896,,4.7421875,0.6112000000000001,24.35,90.0,1008.0,1.32
gov,31388839920718814259329251882,13/08/2025 06:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,43,21.29782324270856,42.98900185546876,50.468475,4.31375,,2.6493200000000003,26.03,94.0,1008.0,1.03
gov,29213751141295132066317063859,13/08/2025 06:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,31,31.08663291015625,24.978650219726564,5.349879,,,4.30468,,,,
gov,31390903576425084107499649578,13/08/2025 08:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,69,69.473025390625,46.822762109375006,7.029971000000001,24.4796,8.64196875,0.548,30.0,80.0,1008.0,1.32
gov,28560877461938780203765592307,13/08/2025 08:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,75,75.1821947265625,51.95498661413076,16.798104000000002,12.1654,26.296625,11.161,29.96,80.0,1008.0,1.42
gov,31390908889087377344742439468,13/08/2025 07:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,53,44.67150236177952,52.961269242593104,9.531971,24.6779,6.9625,2.30032,30.01,80.0,1008.0,0.79
gov,31390916083317566102523755051,13/08/2025 08:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,37,37.039419921875,,,,,,28.37,76.0,1009.0,1.54
gov,31390912357075263208060500522,13/08/2025 08:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,40,35.14562255859375,40.193250090199776,35.5963165,,,33.978680000000004,28.37,76.0,1009.0,1.54
gov,31388851800421997746903202346,13/08/2025 08:00,Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng (KK),16.0622,108.1594,44,44.329014160156255,34.61662395019532,9.920825,0.8689,9.6700625,2.091,29.01,74.0,1008.0,2.57
gov,29195707587706641566224751462,13/08/2025 07:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),21.59315,105.8431,52,51.96523081054688,,4.796688,,,4.52416,27.97,89.0,1009.0,0.73
gov,28505268571336961948594948504,13/08/2025 08:00,Phú Thọ: đường Hùng Vương - Tp Việt Trì (KK),21.33847,105.3633,45,44.842837421583326,30.405494520406823,6.0343725,4.2559,35.2556875,4.404,28.39,85.0,1008.0,0.41
gov,31387251434693138681789561386,13/08/2025 08:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,48,39.73625161132812,48.4299326917802,31.390645,,24.3325625,7.984000000000001,29.89,81.0,1008.0,1.91
gov,31388883344354363840031242796,13/08/2025 08:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,49,49.36000424919843,,19.152646,,6.38853125,1.7960000000000005,30.27,79.0,1008.0,0.68
gov,31390932574706768021562473002,13/08/2025 07:00,Long An: UBND Tp Tân An - 76 Hùng Vương - P.2 (KK),10.5391,106.4045,31,31.46187267802961,26.85587009485187,16.9514835,,3.599375,0.7069200000000001,27.8,79.0,1010.0,3.53
gov,31388839920718814259329251882,13/08/2025 07:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,52,28.289695947265624,51.841612036132815,50.468475,2.236,,3.0410000000000004,28.03,83.0,1009.0,1.54
gov,29213751141295132066317063859,13/08/2025 07:00,Quảng Bình: Khu kinh tế Hòn La (KK),17.9329,106.4966,36,36.29482988281249,30.3631142578125,5.511058500000001,,,2.80172,,,,
gov,31390903576425084107499649578,13/08/2025 10:00,Hà Nội: ĐHBK cổng Parabol đường Giải Phóng (KK),21.0052,105.8418,48,47.70580634765625,42.38232355957031,10.645946,35.3004,12.316875,0.59468,32.0,68.0,1008.0,0.9
gov,28560877461938780203765592307,13/08/2025 10:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,58,58.456222363281256,50.39532951323398,7.809854,19.035,17.8953125,14.043,31.96,68.0,1008.0,1.01
